ine_code,year,crime_code,denominator,offences,denom_value,rate,rate_per_1000,rate_per_100000
28014,2019,THEFT,population,1129,55389.00,0.02038311,20.3831,2038.3109
28014,2019,VEHICLE_THEFT,population,26,55389.00,0.00046941,0.4694,46.9407
28014,2020,BURGLARY,population,118,56678.00,0.00208194,2.0819,208.1937
28014,2020,DRUG_TRAFFICKING,population,10,56678.00,0.00017644,0.1764,17.6435
28014,2020,HOM_ATTEMPTED,population,0,56678.00,0.00000000,0.0000,0.0000
28014,2020,HOM_COMPLETED,population,0,56678.00,0.00000000,0.0000,0.0000
28014,2020,INJURY,population,36,56678.00,0.00063517,0.6352,63.5167
28014,2020,KIDNAPPING,population,0,56678.00,0.00000000,0.0000,0.0000
28014,2020,OTHER,population,1631,56678.00,0.02877660,28.7766,2877.6598
28014,2020,ROBBERY_VIOLENT,population,51,56678.00,0.00089982,0.8998,89.9820
28014,2020,SEXUAL,population,14,56678.00,0.00024701,0.2470,24.7009
28014,2020,THEFT,population,364,56678.00,0.00642224,6.4222,642.2245
28014,2020,VEHICLE_THEFT,population,22,56678.00,0.00038816,0.3882,38.8158
28014,2021,BURGLARY,population,108,56386.00,0.00191537,1.9154,191.5369
28014,2021,DRUG_TRAFFICKING,population,11,56386.00,0.00019508,0.1951,19.5084
28014,2021,HOM_ATTEMPTED,population,0,56386.00,0.00000000,0.0000,0.0000
28014,2021,HOM_COMPLETED,population,0,56386.00,0.00000000,0.0000,0.0000
28014,2021,INJURY,population,50,56386.00,0.00088674,0.8867,88.6745
28014,2021,KIDNAPPING,population,0,56386.00,0.00000000,0.0000,0.0000
28014,2021,OTHER,population,1750,56386.00,0.03103607,31.0361,3103.6073
28014,2021,ROBBERY_VIOLENT,population,48,56386.00,0.00085128,0.8513,85.1275
28014,2021,SEXUAL,population,21,56386.00,0.00037243,0.3724,37.2433
28014,2021,THEFT,population,413,56386.00,0.00732451,7.3245,732.4513
28014,2021,VEHICLE_THEFT,population,21,56386.00,0.00037243,0.3724,37.2433
28014,2022,BURGLARY,population,108,57553.00,0.00187653,1.8765,187.6531
28014,2022,DRUG_TRAFFICKING,population,13,57553.00,0.00022588,0.2259,22.5879
28014,2022,HOM_ATTEMPTED,population,1,57553.00,0.00001738,0.0174,1.7375
28014,2022,HOM_COMPLETED,population,0,57553.00,0.00000000,0.0000,0.0000
28014,2022,INJURY,population,53,57553.00,0.00092089,0.9209,92.0890
28014,2022,KIDNAPPING,population,2,57553.00,0.00003475,0.0348,3.4751
28014,2022,OTHER,population,1903,57553.00,0.03306517,33.0652,3306.5175
28014,2022,ROBBERY_VIOLENT,population,92,57553.00,0.00159853,1.5985,159.8527
28014,2022,SEXUAL,population,13,57553.00,0.00022588,0.2259,22.5879
28014,2022,THEFT,population,755,57553.00,0.01311834,13.1183,1311.8343
28014,2022,VEHICLE_THEFT,population,24,57553.00,0.00041701,0.4170,41.7007
28014,2023,BURGLARY,population,181,58990.00,0.00306832,3.0683,306.8317
28014,2023,DRUG_TRAFFICKING,population,30,58990.00,0.00050856,0.5086,50.8561
28014,2023,HOM_ATTEMPTED,population,1,58990.00,0.00001695,0.0170,1.6952
28014,2023,HOM_COMPLETED,population,0,58990.00,0.00000000,0.0000,0.0000
28014,2023,INJURY,population,34,58990.00,0.00057637,0.5764,57.6369
28014,2023,KIDNAPPING,population,0,58990.00,0.00000000,0.0000,0.0000
28014,2023,OTHER,population,2302,58990.00,0.03902356,39.0236,3902.3563
28014,2023,ROBBERY_VIOLENT,population,116,58990.00,0.00196643,1.9664,196.6435
28014,2023,SEXUAL,population,34,58990.00,0.00057637,0.5764,57.6369
28014,2023,THEFT,population,973,58990.00,0.01649432,16.4943,1649.4321
28014,2023,VEHICLE_THEFT,population,29,58990.00,0.00049161,0.4916,49.1609
28014,2024,BURGLARY,population,104,59513.00,0.00174752,1.7475,174.7517
28014,2024,DRUG_TRAFFICKING,population,20,59513.00,0.00033606,0.3361,33.6061
28014,2024,HOM_ATTEMPTED,population,1,59513.00,0.00001680,0.0168,1.6803
28014,2024,HOM_COMPLETED,population,0,59513.00,0.00000000,0.0000,0.0000
28014,2024,INJURY,population,34,59513.00,0.00057130,0.5713,57.1304
28014,2024,KIDNAPPING,population,0,59513.00,0.00000000,0.0000,0.0000
28014,2024,OTHER,population,2292,59513.00,0.03851259,38.5126,3851.2594
28014,2024,ROBBERY_VIOLENT,population,92,59513.00,0.00154588,1.5459,154.5881
28014,2024,SEXUAL,population,16,59513.00,0.00026885,0.2688,26.8849
28014,2024,THEFT,population,828,59513.00,0.01391293,13.9129,1391.2927
28014,2024,VEHICLE_THEFT,population,36,59513.00,0.00060491,0.6049,60.4910
28014,2025,BURGLARY,population,106,60419.00,0.00175442,1.7544,175.4415
28014,2025,DRUG_TRAFFICKING,population,18,60419.00,0.00029792,0.2979,29.7920
28014,2025,HOM_ATTEMPTED,population,0,60419.00,0.00000000,0.0000,0.0000
28014,2025,HOM_COMPLETED,population,0,60419.00,0.00000000,0.0000,0.0000
28014,2025,INJURY,population,46,60419.00,0.00076135,0.7613,76.1350
28014,2025,KIDNAPPING,population,0,60419.00,0.00000000,0.0000,0.0000
28014,2025,OTHER,population,2135,60419.00,0.03533657,35.3366,3533.6566
28014,2025,ROBBERY_VIOLENT,population,77,60419.00,0.00127443,1.2744,127.4434
28014,2025,SEXUAL,population,27,60419.00,0.00044688,0.4469,44.6879
28014,2025,THEFT,population,724,60419.00,0.01198299,11.9830,1198.2985
28014,2025,VEHICLE_THEFT,population,38,60419.00,0.00062894,0.6289,62.8941
28015,2019,BURGLARY,population,90,31396.00,0.00286661,2.8666,286.6607
28015,2019,DRUG_TRAFFICKING,population,2,31396.00,0.00006370,0.0637,6.3702
28015,2019,HOM_ATTEMPTED,population,0,31396.00,0.00000000,0.0000,0.0000
28015,2019,HOM_COMPLETED,population,0,31396.00,0.00000000,0.0000,0.0000
28015,2019,INJURY,population,7,31396.00,0.00022296,0.2230,22.2958
28015,2019,KIDNAPPING,population,0,31396.00,0.00000000,0.0000,0.0000
28015,2019,OTHER,population,1064,31396.00,0.03388967,33.8897,3388.9667
28015,2019,ROBBERY_VIOLENT,population,32,31396.00,0.00101924,1.0192,101.9238
28015,2019,SEXUAL,population,18,31396.00,0.00057332,0.5733,57.3321
28015,2019,THEFT,population,1621,31396.00,0.05163078,51.6308,5163.0781
28015,2019,VEHICLE_THEFT,population,52,31396.00,0.00165626,1.6563,165.6262
28015,2020,BURGLARY,population,77,32935.00,0.00233794,2.3379,233.7938
28015,2020,DRUG_TRAFFICKING,population,4,32935.00,0.00012145,0.1215,12.1451
28015,2020,HOM_ATTEMPTED,population,3,32935.00,0.00009109,0.0911,9.1089
28015,2020,HOM_COMPLETED,population,0,32935.00,0.00000000,0.0000,0.0000
28015,2020,INJURY,population,15,32935.00,0.00045544,0.4554,45.5443
28015,2020,KIDNAPPING,population,0,32935.00,0.00000000,0.0000,0.0000
28015,2020,OTHER,population,1124,32935.00,0.03412783,34.1278,3412.7828
28015,2020,ROBBERY_VIOLENT,population,36,32935.00,0.00109306,1.0931,109.3062
28015,2020,SEXUAL,population,9,32935.00,0.00027327,0.2733,27.3266
28015,2020,THEFT,population,1015,32935.00,0.03081828,30.8183,3081.8278
28015,2020,VEHICLE_THEFT,population,59,32935.00,0.00179141,1.7914,179.1407
28015,2021,BURGLARY,population,67,33687.00,0.00198890,1.9889,198.8898
28015,2021,DRUG_TRAFFICKING,population,12,33687.00,0.00035622,0.3562,35.6221
28015,2021,HOM_ATTEMPTED,population,1,33687.00,0.00002969,0.0297,2.9685
28015,2021,HOM_COMPLETED,population,0,33687.00,0.00000000,0.0000,0.0000
28015,2021,INJURY,population,11,33687.00,0.00032654,0.3265,32.6535
28015,2021,KIDNAPPING,population,0,33687.00,0.00000000,0.0000,0.0000
28015,2021,OTHER,population,1150,33687.00,0.03413780,34.1378,3413.7798
28015,2021,ROBBERY_VIOLENT,population,40,33687.00,0.00118740,1.1874,118.7402
28015,2021,SEXUAL,population,5,33687.00,0.00014843,0.1484,14.8425
28015,2021,THEFT,population,1314,33687.00,0.03900614,39.0061,3900.6145
28015,2021,VEHICLE_THEFT,population,40,33687.00,0.00118740,1.1874,118.7402
28015,2022,BURGLARY,population,68,34833.00,0.00195217,1.9522,195.2172
28015,2022,DRUG_TRAFFICKING,population,3,34833.00,0.00008613,0.0861,8.6125
28015,2022,HOM_ATTEMPTED,population,1,34833.00,0.00002871,0.0287,2.8708
28015,2022,HOM_COMPLETED,population,0,34833.00,0.00000000,0.0000,0.0000
28015,2022,INJURY,population,16,34833.00,0.00045933,0.4593,45.9335
28015,2022,KIDNAPPING,population,0,34833.00,0.00000000,0.0000,0.0000
28015,2022,OTHER,population,1331,34833.00,0.03821089,38.2109,3821.0892
28015,2022,ROBBERY_VIOLENT,population,36,34833.00,0.00103350,1.0335,103.3503
28015,2022,SEXUAL,population,13,34833.00,0.00037321,0.3732,37.3209
28015,2022,THEFT,population,1276,34833.00,0.03663193,36.6319,3663.1929
28015,2022,VEHICLE_THEFT,population,46,34833.00,0.00132059,1.3206,132.0587
28015,2023,BURGLARY,population,91,35972.00,0.00252975,2.5297,252.9745
28015,2023,DRUG_TRAFFICKING,population,7,35972.00,0.00019460,0.1946,19.4596
28015,2023,HOM_ATTEMPTED,population,0,35972.00,0.00000000,0.0000,0.0000
28015,2023,HOM_COMPLETED,population,0,35972.00,0.00000000,0.0000,0.0000
28015,2023,INJURY,population,25,35972.00,0.00069498,0.6950,69.4985
28015,2023,KIDNAPPING,population,4,35972.00,0.00011120,0.1112,11.1198
28015,2023,OTHER,population,1409,35972.00,0.03916935,39.1694,3916.9354
28015,2023,ROBBERY_VIOLENT,population,30,35972.00,0.00083398,0.8340,83.3982
28015,2023,SEXUAL,population,8,35972.00,0.00022240,0.2224,22.2395
28015,2023,THEFT,population,1290,35972.00,0.03586123,35.8612,3586.1225
28015,2023,VEHICLE_THEFT,population,58,35972.00,0.00161237,1.6124,161.2365
28015,2024,BURGLARY,population,78,37208.00,0.00209632,2.0963,209.6323
28015,2024,DRUG_TRAFFICKING,population,7,37208.00,0.00018813,0.1881,18.8132
28015,2024,HOM_ATTEMPTED,population,1,37208.00,0.00002688,0.0269,2.6876
28015,2024,HOM_COMPLETED,population,0,37208.00,0.00000000,0.0000,0.0000
28015,2024,INJURY,population,6,37208.00,0.00016126,0.1613,16.1256
28015,2024,KIDNAPPING,population,0,37208.00,0.00000000,0.0000,0.0000
28015,2024,OTHER,population,1271,37208.00,0.03415932,34.1593,3415.9321
28015,2024,ROBBERY_VIOLENT,population,17,37208.00,0.00045689,0.4569,45.6891
28015,2024,SEXUAL,population,20,37208.00,0.00053752,0.5375,53.7519
28015,2024,THEFT,population,1002,37208.00,0.02692969,26.9297,2692.9693
28015,2024,VEHICLE_THEFT,population,44,37208.00,0.00118254,1.1825,118.2541
28015,2025,BURGLARY,population,59,38075.00,0.00154957,1.5496,154.9573
28015,2025,DRUG_TRAFFICKING,population,5,38075.00,0.00013132,0.1313,13.1320
28015,2025,HOM_ATTEMPTED,population,0,38075.00,0.00000000,0.0000,0.0000
28015,2025,HOM_COMPLETED,population,1,38075.00,0.00002626,0.0263,2.6264
28015,2025,INJURY,population,14,38075.00,0.00036770,0.3677,36.7695
28015,2025,KIDNAPPING,population,0,38075.00,0.00000000,0.0000,0.0000
28015,2025,OTHER,population,1229,38075.00,0.03227840,32.2784,3227.8398
28015,2025,ROBBERY_VIOLENT,population,12,38075.00,0.00031517,0.3152,31.5167
28015,2025,SEXUAL,population,14,38075.00,0.00036770,0.3677,36.7695
28015,2025,THEFT,population,1069,38075.00,0.02807617,28.0762,2807.6165
28015,2025,VEHICLE_THEFT,population,61,38075.00,0.00160210,1.6021,160.2101
28022,2019,BURGLARY,population,121,54570.00,0.00221734,2.2173,221.7336
28022,2019,DRUG_TRAFFICKING,population,3,54570.00,0.00005498,0.0550,5.4975
28022,2019,HOM_ATTEMPTED,population,0,54570.00,0.00000000,0.0000,0.0000
28022,2019,HOM_COMPLETED,population,0,54570.00,0.00000000,0.0000,0.0000
28022,2019,INJURY,population,6,54570.00,0.00010995,0.1100,10.9951
28022,2019,KIDNAPPING,population,0,54570.00,0.00000000,0.0000,0.0000
28022,2019,OTHER,population,801,54570.00,0.01467839,14.6784,1467.8395
28022,2019,ROBBERY_VIOLENT,population,11,54570.00,0.00020158,0.2016,20.1576
28022,2019,SEXUAL,population,5,54570.00,0.00009163,0.0916,9.1625
28022,2019,THEFT,population,363,54570.00,0.00665201,6.6520,665.2007
28022,2019,VEHICLE_THEFT,population,14,54570.00,0.00025655,0.2566,25.6551
28022,2020,BURGLARY,population,67,56734.00,0.00118095,1.1809,118.0950
28022,2020,DRUG_TRAFFICKING,population,2,56734.00,0.00003525,0.0353,3.5252
28022,2020,HOM_ATTEMPTED,population,0,56734.00,0.00000000,0.0000,0.0000
28022,2020,HOM_COMPLETED,population,0,56734.00,0.00000000,0.0000,0.0000
28022,2020,INJURY,population,12,56734.00,0.00021151,0.2115,21.1513
28022,2020,KIDNAPPING,population,0,56734.00,0.00000000,0.0000,0.0000
28022,2020,OTHER,population,834,56734.00,0.01470018,14.7002,1470.0180
28022,2020,ROBBERY_VIOLENT,population,32,56734.00,0.00056404,0.5640,56.4036
28022,2020,SEXUAL,population,7,56734.00,0.00012338,0.1234,12.3383
28022,2020,THEFT,population,266,56734.00,0.00468855,4.6885,468.8547
28022,2020,VEHICLE_THEFT,population,8,56734.00,0.00014101,0.1410,14.1009
28022,2021,BURGLARY,population,112,59052.00,0.00189663,1.8966,189.6633
28022,2021,DRUG_TRAFFICKING,population,8,59052.00,0.00013547,0.1355,13.5474
28022,2021,HOM_ATTEMPTED,population,1,59052.00,0.00001693,0.0169,1.6934
28022,2021,HOM_COMPLETED,population,0,59052.00,0.00000000,0.0000,0.0000
28022,2021,INJURY,population,13,59052.00,0.00022014,0.2201,22.0145
28022,2021,KIDNAPPING,population,0,59052.00,0.00000000,0.0000,0.0000
28022,2021,OTHER,population,1196,59052.00,0.02025334,20.2533,2025.3336
28022,2021,ROBBERY_VIOLENT,population,20,59052.00,0.00033868,0.3387,33.8685
28022,2021,SEXUAL,population,16,59052.00,0.00027095,0.2709,27.0948
28022,2021,THEFT,population,371,59052.00,0.00628260,6.2826,628.2598
28022,2021,VEHICLE_THEFT,population,5,59052.00,0.00008467,0.0847,8.4671
28022,2022,BURGLARY,population,150,62627.00,0.00239513,2.3951,239.5133
28022,2022,DRUG_TRAFFICKING,population,3,62627.00,0.00004790,0.0479,4.7903
28022,2022,HOM_ATTEMPTED,population,0,62627.00,0.00000000,0.0000,0.0000
28022,2022,HOM_COMPLETED,population,0,62627.00,0.00000000,0.0000,0.0000
28022,2022,INJURY,population,17,62627.00,0.00027145,0.2714,27.1448
28022,2022,KIDNAPPING,population,0,62627.00,0.00000000,0.0000,0.0000
28022,2022,OTHER,population,1567,62627.00,0.02502116,25.0212,2502.1157
28022,2022,ROBBERY_VIOLENT,population,26,62627.00,0.00041516,0.4152,41.5156
28022,2022,SEXUAL,population,20,62627.00,0.00031935,0.3194,31.9351
28022,2022,THEFT,population,471,62627.00,0.00752072,7.5207,752.0718
28022,2022,VEHICLE_THEFT,population,11,62627.00,0.00017564,0.1756,17.5643
28022,2023,BURGLARY,population,169,64742.00,0.00261036,2.6104,261.0361
28022,2023,DRUG_TRAFFICKING,population,7,64742.00,0.00010812,0.1081,10.8121
28022,2023,HOM_ATTEMPTED,population,1,64742.00,0.00001545,0.0154,1.5446
28022,2023,HOM_COMPLETED,population,0,64742.00,0.00000000,0.0000,0.0000
28022,2023,INJURY,population,24,64742.00,0.00037070,0.3707,37.0702
28022,2023,KIDNAPPING,population,0,64742.00,0.00000000,0.0000,0.0000
28022,2023,OTHER,population,1800,64742.00,0.02780266,27.8027,2780.2663
28022,2023,ROBBERY_VIOLENT,population,20,64742.00,0.00030892,0.3089,30.8918
28022,2023,SEXUAL,population,20,64742.00,0.00030892,0.3089,30.8918
28022,2023,THEFT,population,406,64742.00,0.00627105,6.2710,627.1045
28022,2023,VEHICLE_THEFT,population,12,64742.00,0.00018535,0.1854,18.5351
28022,2024,BURGLARY,population,149,65839.00,0.00226310,2.2631,226.3096
28022,2024,DRUG_TRAFFICKING,population,7,65839.00,0.00010632,0.1063,10.6320
28022,2024,HOM_ATTEMPTED,population,0,65839.00,0.00000000,0.0000,0.0000
28022,2024,HOM_COMPLETED,population,0,65839.00,0.00000000,0.0000,0.0000
28022,2024,INJURY,population,16,65839.00,0.00024302,0.2430,24.3017
28022,2024,KIDNAPPING,population,0,65839.00,0.00000000,0.0000,0.0000
28022,2024,OTHER,population,1708,65839.00,0.02594207,25.9421,2594.2071
28022,2024,ROBBERY_VIOLENT,population,17,65839.00,0.00025821,0.2582,25.8206
28022,2024,SEXUAL,population,14,65839.00,0.00021264,0.2126,21.2640
28022,2024,THEFT,population,393,65839.00,0.00596911,5.9691,596.9106
28022,2024,VEHICLE_THEFT,population,12,65839.00,0.00018226,0.1823,18.2263
28022,2025,BURGLARY,population,118,66349.00,0.00177847,1.7785,177.8474
28022,2025,DRUG_TRAFFICKING,population,5,66349.00,0.00007536,0.0754,7.5359
28022,2025,HOM_ATTEMPTED,population,0,66349.00,0.00000000,0.0000,0.0000
28022,2025,HOM_COMPLETED,population,0,66349.00,0.00000000,0.0000,0.0000
28022,2025,INJURY,population,23,66349.00,0.00034665,0.3467,34.6652
28022,2025,KIDNAPPING,population,0,66349.00,0.00000000,0.0000,0.0000
28022,2025,OTHER,population,1859,66349.00,0.02801851,28.0185,2801.8508
28022,2025,ROBBERY_VIOLENT,population,13,66349.00,0.00019593,0.1959,19.5934
28022,2025,SEXUAL,population,25,66349.00,0.00037680,0.3768,37.6795
28022,2025,THEFT,population,438,66349.00,0.00660146,6.6015,660.1456
28022,2025,VEHICLE_THEFT,population,15,66349.00,0.00022608,0.2261,22.6077
28040,2019,BURGLARY,population,106,24592.00,0.00431034,4.3103,431.0345
28040,2019,DRUG_TRAFFICKING,population,6,24592.00,0.00024398,0.2440,24.3982
28040,2019,HOM_ATTEMPTED,population,1,24592.00,0.00004066,0.0407,4.0664
28040,2019,HOM_COMPLETED,population,0,24592.00,0.00000000,0.0000,0.0000
28040,2019,INJURY,population,9,24592.00,0.00036597,0.3660,36.5973
28040,2019,KIDNAPPING,population,0,24592.00,0.00000000,0.0000,0.0000
28040,2019,OTHER,population,1029,24592.00,0.04184288,41.8429,4184.2876
28040,2019,ROBBERY_VIOLENT,population,32,24592.00,0.00130124,1.3012,130.1236
28040,2019,SEXUAL,population,16,24592.00,0.00065062,0.6506,65.0618
28040,2019,THEFT,population,251,24592.00,0.01020657,10.2066,1020.6571
