measure,year,crime_code,name_en,level,age,sex,cases,is_age_total,comparable_band,share,rate_per_10000
victims,2019,5,Property offences,1,U,U,66,f,f,0.000259,
victims,2019,5.1,Theft,2,0-13,M,116,f,f,0.000963,
victims,2019,5.1,Theft,2,0-13,F,98,f,f,0.000814,
victims,2019,5.1,Theft,2,0-13,U,0,f,f,0.000000,
victims,2019,5.1,Theft,2,14-17,M,719,f,t,0.005972,
victims,2019,5.1,Theft,2,14-17,F,1109,f,t,0.009211,
victims,2019,5.1,Theft,2,14-17,U,1,f,t,0.000008,
victims,2019,5.1,Theft,2,18-30,M,15115,f,t,0.125545,
victims,2019,5.1,Theft,2,18-30,F,22265,f,t,0.184933,
victims,2019,5.1,Theft,2,18-30,U,17,f,t,0.000141,
victims,2019,5.1,Theft,2,31-40,M,11240,f,t,0.093359,
victims,2019,5.1,Theft,2,31-40,F,12438,f,t,0.103310,
victims,2019,5.1,Theft,2,31-40,U,8,f,t,0.000066,
victims,2019,5.1,Theft,2,41-64,M,20689,f,t,0.171843,
victims,2019,5.1,Theft,2,41-64,F,21434,f,t,0.178031,
victims,2019,5.1,Theft,2,41-64,U,10,f,t,0.000083,
victims,2019,5.1,Theft,2,65+,M,6091,f,t,0.050592,
victims,2019,5.1,Theft,2,65+,F,8695,f,t,0.072221,
victims,2019,5.1,Theft,2,65+,U,20,f,t,0.000166,
victims,2019,5.1,Theft,2,U,M,199,f,f,0.001653,
victims,2019,5.1,Theft,2,U,F,77,f,f,0.000640,
victims,2019,5.1,Theft,2,U,U,54,f,f,0.000449,
victims,2019,5.2,Burglary involving forced entry,2,0-13,M,10,f,f,0.000319,
victims,2019,5.2,Burglary involving forced entry,2,0-13,F,1,f,f,0.000032,
victims,2019,5.2,Burglary involving forced entry,2,0-13,U,0,f,f,0.000000,
victims,2019,5.2,Burglary involving forced entry,2,14-17,M,27,f,t,0.000861,
victims,2019,5.2,Burglary involving forced entry,2,14-17,F,10,f,t,0.000319,
victims,2019,5.2,Burglary involving forced entry,2,14-17,U,0,f,t,0.000000,
victims,2019,5.2,Burglary involving forced entry,2,18-30,M,3119,f,t,0.099477,
victims,2019,5.2,Burglary involving forced entry,2,18-30,F,1457,f,t,0.046469,
victims,2019,5.2,Burglary involving forced entry,2,18-30,U,0,f,t,0.000000,
victims,2019,5.2,Burglary involving forced entry,2,31-40,M,5601,f,t,0.178637,
victims,2019,5.2,Burglary involving forced entry,2,31-40,F,2288,f,t,0.072973,
victims,2019,5.2,Burglary involving forced entry,2,31-40,U,1,f,t,0.000032,
victims,2019,5.2,Burglary involving forced entry,2,41-64,M,11926,f,t,0.380366,
victims,2019,5.2,Burglary involving forced entry,2,41-64,F,4304,f,t,0.137271,
victims,2019,5.2,Burglary involving forced entry,2,41-64,U,0,f,t,0.000000,
victims,2019,5.2,Burglary involving forced entry,2,65+,M,1705,f,t,0.054379,
victims,2019,5.2,Burglary involving forced entry,2,65+,F,892,f,t,0.028449,
victims,2019,5.2,Burglary involving forced entry,2,65+,U,0,f,t,0.000000,
victims,2019,5.2,Burglary involving forced entry,2,U,M,10,f,f,0.000319,
victims,2019,5.2,Burglary involving forced entry,2,U,F,3,f,f,0.000096,
victims,2019,5.2,Burglary involving forced entry,2,U,U,0,f,f,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,0-13,M,4,f,f,0.000224,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,0-13,F,0,f,f,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,0-13,U,0,f,f,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,14-17,M,1,f,t,0.000056,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,14-17,F,1,f,t,0.000056,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,14-17,U,0,f,t,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,18-30,M,2308,f,t,0.129496,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,18-30,F,836,f,t,0.046906,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,18-30,U,0,f,t,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,31-40,M,3772,f,t,0.211637,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,31-40,F,1166,f,t,0.065421,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,31-40,U,0,f,t,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,41-64,M,7320,f,t,0.410705,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,41-64,F,1709,f,t,0.095887,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,41-64,U,0,f,t,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,65+,M,557,f,t,0.031252,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,65+,F,142,f,t,0.007967,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,65+,U,0,f,t,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,U,M,7,f,f,0.000393,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,U,F,0,f,f,0.000000,
victims,2019,5.2.1,Theft from vehicles by forced entry,3,U,U,0,f,f,0.000000,
victims,2019,5.2.2,Domestic burglary,3,0-13,M,5,f,f,0.000745,
victims,2019,5.2.2,Domestic burglary,3,0-13,F,1,f,f,0.000149,
victims,2019,5.2.2,Domestic burglary,3,0-13,U,0,f,f,0.000000,
victims,2019,5.2.2,Domestic burglary,3,14-17,M,2,f,t,0.000298,
victims,2019,5.2.2,Domestic burglary,3,14-17,F,3,f,t,0.000447,
victims,2019,5.2.2,Domestic burglary,3,14-17,U,0,f,t,0.000000,
victims,2019,5.2.2,Domestic burglary,3,18-30,M,301,f,t,0.044858,
victims,2019,5.2.2,Domestic burglary,3,18-30,F,337,f,t,0.050224,
victims,2019,5.2.2,Domestic burglary,3,18-30,U,0,f,t,0.000000,
victims,2019,5.2.2,Domestic burglary,3,31-40,M,703,f,t,0.104769,
victims,2019,5.2.2,Domestic burglary,3,31-40,F,527,f,t,0.078539,
victims,2019,5.2.2,Domestic burglary,3,31-40,U,1,f,t,0.000149,
victims,2019,5.2.2,Domestic burglary,3,41-64,M,1827,f,t,0.272280,
victims,2019,5.2.2,Domestic burglary,3,41-64,F,1460,f,t,0.217586,
victims,2019,5.2.2,Domestic burglary,3,41-64,U,0,f,t,0.000000,
victims,2019,5.2.2,Domestic burglary,3,65+,M,892,f,t,0.132936,
victims,2019,5.2.2,Domestic burglary,3,65+,F,647,f,t,0.096423,
victims,2019,5.2.2,Domestic burglary,3,65+,U,0,f,t,0.000000,
victims,2019,5.2.2,Domestic burglary,3,U,M,1,f,f,0.000149,
victims,2019,5.2.2,Domestic burglary,3,U,F,3,f,f,0.000447,
victims,2019,5.2.2,Domestic burglary,3,U,U,0,f,f,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,0-13,M,0,f,f,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,0-13,F,0,f,f,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,0-13,U,0,f,f,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,14-17,M,2,f,t,0.000480,
victims,2019,5.2.3,Burglary of commercial premises,3,14-17,F,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,14-17,U,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,18-30,M,245,f,t,0.058838,
victims,2019,5.2.3,Burglary of commercial premises,3,18-30,F,151,f,t,0.036263,
victims,2019,5.2.3,Burglary of commercial premises,3,18-30,U,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,31-40,M,721,f,t,0.173151,
victims,2019,5.2.3,Burglary of commercial premises,3,31-40,F,412,f,t,0.098943,
victims,2019,5.2.3,Burglary of commercial premises,3,31-40,U,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,41-64,M,1728,f,t,0.414986,
victims,2019,5.2.3,Burglary of commercial premises,3,41-64,F,732,f,t,0.175793,
victims,2019,5.2.3,Burglary of commercial premises,3,41-64,U,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,65+,M,124,f,t,0.029779,
victims,2019,5.2.3,Burglary of commercial premises,3,65+,F,48,f,t,0.011527,
victims,2019,5.2.3,Burglary of commercial premises,3,65+,U,0,f,t,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,U,M,1,f,f,0.000240,
victims,2019,5.2.3,Burglary of commercial premises,3,U,F,0,f,f,0.000000,
victims,2019,5.2.3,Burglary of commercial premises,3,U,U,0,f,f,0.000000,
victims,2019,5.3,Robbery with violence or intimidation,2,0-13,M,165,f,f,0.010305,
victims,2019,5.3,Robbery with violence or intimidation,2,0-13,F,21,f,f,0.001312,
victims,2019,5.3,Robbery with violence or intimidation,2,0-13,U,0,f,f,0.000000,
victims,2019,5.3,Robbery with violence or intimidation,2,14-17,M,1014,f,t,0.063328,
victims,2019,5.3,Robbery with violence or intimidation,2,14-17,F,277,f,t,0.017300,
victims,2019,5.3,Robbery with violence or intimidation,2,14-17,U,1,f,t,0.000062,
victims,2019,5.3,Robbery with violence or intimidation,2,18-30,M,3597,f,t,0.224644,
victims,2019,5.3,Robbery with violence or intimidation,2,18-30,F,1971,f,t,0.123095,
victims,2019,5.3,Robbery with violence or intimidation,2,18-30,U,0,f,t,0.000000,
victims,2019,5.3,Robbery with violence or intimidation,2,31-40,M,1658,f,t,0.103547,
victims,2019,5.3,Robbery with violence or intimidation,2,31-40,F,969,f,t,0.060517,
victims,2019,5.3,Robbery with violence or intimidation,2,31-40,U,1,f,t,0.000062,
victims,2019,5.3,Robbery with violence or intimidation,2,41-64,M,2661,f,t,0.166188,
victims,2019,5.3,Robbery with violence or intimidation,2,41-64,F,2030,f,t,0.126780,
victims,2019,5.3,Robbery with violence or intimidation,2,41-64,U,9,f,t,0.000562,
victims,2019,5.3,Robbery with violence or intimidation,2,65+,M,655,f,t,0.040907,
victims,2019,5.3,Robbery with violence or intimidation,2,65+,F,952,f,t,0.059455,
victims,2019,5.3,Robbery with violence or intimidation,2,65+,U,3,f,t,0.000187,
victims,2019,5.3,Robbery with violence or intimidation,2,U,M,19,f,f,0.001187,
victims,2019,5.3,Robbery with violence or intimidation,2,U,F,8,f,f,0.000500,
victims,2019,5.3,Robbery with violence or intimidation,2,U,U,1,f,f,0.000062,
victims,2019,5.3.1,Street robbery,3,0-13,M,114,f,f,0.010078,
victims,2019,5.3.1,Street robbery,3,0-13,F,16,f,f,0.001414,
victims,2019,5.3.1,Street robbery,3,0-13,U,0,f,f,0.000000,
victims,2019,5.3.1,Street robbery,3,14-17,M,759,f,t,0.067097,
victims,2019,5.3.1,Street robbery,3,14-17,F,178,f,t,0.015736,
victims,2019,5.3.1,Street robbery,3,14-17,U,1,f,t,0.000088,
victims,2019,5.3.1,Street robbery,3,18-30,M,2646,f,t,0.233911,
victims,2019,5.3.1,Street robbery,3,18-30,F,1319,f,t,0.116602,
victims,2019,5.3.1,Street robbery,3,18-30,U,0,f,t,0.000000,
victims,2019,5.3.1,Street robbery,3,31-40,M,1232,f,t,0.108911,
victims,2019,5.3.1,Street robbery,3,31-40,F,660,f,t,0.058345,
victims,2019,5.3.1,Street robbery,3,31-40,U,1,f,t,0.000088,
victims,2019,5.3.1,Street robbery,3,41-64,M,1892,f,t,0.167256,
victims,2019,5.3.1,Street robbery,3,41-64,F,1378,f,t,0.121818,
victims,2019,5.3.1,Street robbery,3,41-64,U,5,f,t,0.000442,
victims,2019,5.3.1,Street robbery,3,65+,M,452,f,t,0.039958,
victims,2019,5.3.1,Street robbery,3,65+,F,644,f,t,0.056931,
victims,2019,5.3.1,Street robbery,3,65+,U,2,f,t,0.000177,
victims,2019,5.3.1,Street robbery,3,U,M,10,f,f,0.000884,
victims,2019,5.3.1,Street robbery,3,U,F,2,f,f,0.000177,
victims,2019,5.3.1,Street robbery,3,U,U,1,f,f,0.000088,
victims,2019,5.3.2,Robbery in dwellings,3,0-13,M,8,f,f,0.009019,
victims,2019,5.3.2,Robbery in dwellings,3,0-13,F,2,f,f,0.002255,
victims,2019,5.3.2,Robbery in dwellings,3,0-13,U,0,f,f,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,14-17,M,15,f,t,0.016911,
victims,2019,5.3.2,Robbery in dwellings,3,14-17,F,7,f,t,0.007892,
victims,2019,5.3.2,Robbery in dwellings,3,14-17,U,0,f,t,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,18-30,M,80,f,t,0.090192,
victims,2019,5.3.2,Robbery in dwellings,3,18-30,F,57,f,t,0.064262,
victims,2019,5.3.2,Robbery in dwellings,3,18-30,U,0,f,t,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,31-40,M,59,f,t,0.066516,
victims,2019,5.3.2,Robbery in dwellings,3,31-40,F,36,f,t,0.040586,
victims,2019,5.3.2,Robbery in dwellings,3,31-40,U,0,f,t,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,41-64,M,167,f,t,0.188275,
victims,2019,5.3.2,Robbery in dwellings,3,41-64,F,119,f,t,0.134160,
victims,2019,5.3.2,Robbery in dwellings,3,41-64,U,0,f,t,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,65+,M,106,f,t,0.119504,
victims,2019,5.3.2,Robbery in dwellings,3,65+,F,229,f,t,0.258174,
victims,2019,5.3.2,Robbery in dwellings,3,65+,U,0,f,t,0.000000,
victims,2019,5.3.2,Robbery in dwellings,3,U,M,1,f,f,0.001127,
victims,2019,5.3.2,Robbery in dwellings,3,U,F,1,f,f,0.001127,
victims,2019,5.3.2,Robbery in dwellings,3,U,U,0,f,f,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,0-13,M,4,f,f,0.002424,
victims,2019,5.3.3,Robbery of commercial premises,3,0-13,F,0,f,f,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,0-13,U,0,f,f,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,14-17,M,17,f,t,0.010303,
victims,2019,5.3.3,Robbery of commercial premises,3,14-17,F,12,f,t,0.007273,
victims,2019,5.3.3,Robbery of commercial premises,3,14-17,U,0,f,t,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,18-30,M,287,f,t,0.173939,
victims,2019,5.3.3,Robbery of commercial premises,3,18-30,F,297,f,t,0.180000,
victims,2019,5.3.3,Robbery of commercial premises,3,18-30,U,0,f,t,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,31-40,M,201,f,t,0.121818,
victims,2019,5.3.3,Robbery of commercial premises,3,31-40,F,164,f,t,0.099394,
victims,2019,5.3.3,Robbery of commercial premises,3,31-40,U,0,f,t,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,41-64,M,313,f,t,0.189697,
victims,2019,5.3.3,Robbery of commercial premises,3,41-64,F,292,f,t,0.176970,
victims,2019,5.3.3,Robbery of commercial premises,3,41-64,U,0,f,t,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,65+,M,34,f,t,0.020606,
victims,2019,5.3.3,Robbery of commercial premises,3,65+,F,23,f,t,0.013939,
victims,2019,5.3.3,Robbery of commercial premises,3,65+,U,0,f,t,0.000000,
victims,2019,5.3.3,Robbery of commercial premises,3,U,M,4,f,f,0.002424,
victims,2019,5.3.3,Robbery of commercial premises,3,U,F,2,f,f,0.001212,
victims,2019,5.3.3,Robbery of commercial premises,3,U,U,0,f,f,0.000000,
victims,2019,5.4,Vehicle theft,2,0-13,M,2,f,f,0.000293,
victims,2019,5.4,Vehicle theft,2,0-13,F,1,f,f,0.000147,
victims,2019,5.4,Vehicle theft,2,0-13,U,0,f,f,0.000000,
victims,2019,5.4,Vehicle theft,2,14-17,M,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,14-17,F,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,14-17,U,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,18-30,M,1051,f,t,0.154060,
victims,2019,5.4,Vehicle theft,2,18-30,F,269,f,t,0.039431,
victims,2019,5.4,Vehicle theft,2,18-30,U,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,31-40,M,1537,f,t,0.225300,
victims,2019,5.4,Vehicle theft,2,31-40,F,463,f,t,0.067869,
victims,2019,5.4,Vehicle theft,2,31-40,U,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,41-64,M,2434,f,t,0.356787,
victims,2019,5.4,Vehicle theft,2,41-64,F,638,f,t,0.093521,
victims,2019,5.4,Vehicle theft,2,41-64,U,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,65+,M,356,f,t,0.052184,
victims,2019,5.4,Vehicle theft,2,65+,F,70,f,t,0.010261,
victims,2019,5.4,Vehicle theft,2,65+,U,0,f,t,0.000000,
victims,2019,5.4,Vehicle theft,2,U,M,0,f,f,0.000000,
victims,2019,5.4,Vehicle theft,2,U,F,1,f,f,0.000147,
victims,2019,5.4,Vehicle theft,2,U,U,0,f,f,0.000000,
victims,2019,5.5,Fraud,2,0-13,M,12,f,f,0.000256,
victims,2019,5.5,Fraud,2,0-13,F,8,f,f,0.000171,
victims,2019,5.5,Fraud,2,0-13,U,0,f,f,0.000000,
victims,2019,5.5,Fraud,2,14-17,M,38,f,t,0.000810,
victims,2019,5.5,Fraud,2,14-17,F,28,f,t,0.000597,
victims,2019,5.5,Fraud,2,14-17,U,0,f,t,0.000000,
victims,2019,5.5,Fraud,2,18-30,M,4991,f,t,0.106404,
victims,2019,5.5,Fraud,2,18-30,F,5363,f,t,0.114335,
victims,2019,5.5,Fraud,2,18-30,U,1,f,t,0.000021,
victims,2019,5.5,Fraud,2,31-40,M,5461,f,t,0.116424,
victims,2019,5.5,Fraud,2,31-40,F,5081,f,t,0.108323,
victims,2019,5.5,Fraud,2,31-40,U,1,f,t,0.000021,
victims,2019,5.5,Fraud,2,41-64,M,11515,f,t,0.245491,
victims,2019,5.5,Fraud,2,41-64,F,9754,f,t,0.207948,
victims,2019,5.5,Fraud,2,41-64,U,3,f,t,0.000064,
victims,2019,5.5,Fraud,2,65+,M,2632,f,t,0.056112,
victims,2019,5.5,Fraud,2,65+,F,2003,f,t,0.042702,
victims,2019,5.5,Fraud,2,65+,U,1,f,t,0.000021,
victims,2019,5.5,Fraud,2,U,M,7,f,f,0.000149,
victims,2019,5.5,Fraud,2,U,F,6,f,f,0.000128,
victims,2019,5.5,Fraud,2,U,U,1,f,f,0.000021,
victims,2019,5.5.1,Computer enabled fraud,3,0-13,M,7,f,f,0.000268,
victims,2019,5.5.1,Computer enabled fraud,3,0-13,F,4,f,f,0.000153,
victims,2019,5.5.1,Computer enabled fraud,3,0-13,U,0,f,f,0.000000,
victims,2019,5.5.1,Computer enabled fraud,3,14-17,M,21,f,t,0.000804,
victims,2019,5.5.1,Computer enabled fraud,3,14-17,F,20,f,t,0.000765,
victims,2019,5.5.1,Computer enabled fraud,3,14-17,U,0,f,t,0.000000,
victims,2019,5.5.1,Computer enabled fraud,3,18-30,M,2830,f,t,0.108296,
victims,2019,5.5.1,Computer enabled fraud,3,18-30,F,3079,f,t,0.117825,
victims,2019,5.5.1,Computer enabled fraud,3,18-30,U,1,f,t,0.000038,
victims,2019,5.5.1,Computer enabled fraud,3,31-40,M,3059,f,t,0.117060,
victims,2019,5.5.1,Computer enabled fraud,3,31-40,F,2946,f,t,0.112735,
victims,2019,5.5.1,Computer enabled fraud,3,31-40,U,0,f,t,0.000000,
victims,2019,5.5.1,Computer enabled fraud,3,41-64,M,6316,f,t,0.241696,
victims,2019,5.5.1,Computer enabled fraud,3,41-64,F,5703,f,t,0.218238,
victims,2019,5.5.1,Computer enabled fraud,3,41-64,U,2,f,t,0.000077,
victims,2019,5.5.1,Computer enabled fraud,3,65+,M,1289,f,t,0.049326,
victims,2019,5.5.1,Computer enabled fraud,3,65+,F,852,f,t,0.032604,
victims,2019,5.5.1,Computer enabled fraud,3,65+,U,0,f,t,0.000000,
victims,2019,5.5.1,Computer enabled fraud,3,U,M,0,f,f,0.000000,
victims,2019,5.5.1,Computer enabled fraud,3,U,F,3,f,f,0.000115,
victims,2019,5.5.1,Computer enabled fraud,3,U,U,0,f,f,0.000000,
victims,2019,5.6,Criminal damage,2,0-13,M,3,f,f,0.000104,
victims,2019,5.6,Criminal damage,2,0-13,F,3,f,f,0.000104,
victims,2019,5.6,Criminal damage,2,0-13,U,0,f,f,0.000000,
victims,2019,5.6,Criminal damage,2,14-17,M,8,f,t,0.000279,
victims,2019,5.6,Criminal damage,2,14-17,F,4,f,t,0.000139,
victims,2019,5.6,Criminal damage,2,14-17,U,0,f,t,0.000000,
victims,2019,5.6,Criminal damage,2,18-30,M,2333,f,t,0.081241,
victims,2019,5.6,Criminal damage,2,18-30,F,1291,f,t,0.044956,
victims,2019,5.6,Criminal damage,2,18-30,U,0,f,t,0.000000,
victims,2019,5.6,Criminal damage,2,31-40,M,4250,f,t,0.147996,
victims,2019,5.6,Criminal damage,2,31-40,F,2416,f,t,0.084131,
victims,2019,5.6,Criminal damage,2,31-40,U,1,f,t,0.000035,
victims,2019,5.6,Criminal damage,2,41-64,M,10368,f,t,0.361040,
victims,2019,5.6,Criminal damage,2,41-64,F,5064,f,t,0.176342,
victims,2019,5.6,Criminal damage,2,41-64,U,2,f,t,0.000070,
victims,2019,5.6,Criminal damage,2,65+,M,2041,f,t,0.071073,
victims,2019,5.6,Criminal damage,2,65+,F,912,f,t,0.031758,
victims,2019,5.6,Criminal damage,2,65+,U,2,f,t,0.000070,
victims,2019,5.6,Criminal damage,2,U,M,8,f,f,0.000279,
victims,2019,5.6,Criminal damage,2,U,F,5,f,f,0.000174,
victims,2019,5.6,Criminal damage,2,U,U,6,f,f,0.000209,
victims,2019,5.7,Offences against intellectual and industrial property,2,0-13,M,0,f,f,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,0-13,F,0,f,f,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,0-13,U,0,f,f,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,14-17,M,0,f,t,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,14-17,F,0,f,t,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,14-17,U,0,f,t,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,18-30,M,3,f,t,0.103448,
victims,2019,5.7,Offences against intellectual and industrial property,2,18-30,F,2,f,t,0.068966,
victims,2019,5.7,Offences against intellectual and industrial property,2,18-30,U,0,f,t,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,31-40,M,3,f,t,0.103448,
victims,2019,5.7,Offences against intellectual and industrial property,2,31-40,F,3,f,t,0.103448,
victims,2019,5.7,Offences against intellectual and industrial property,2,31-40,U,0,f,t,0.000000,
victims,2019,5.7,Offences against intellectual and industrial property,2,41-64,M,11,f,t,0.379310,
victims,2019,5.7,Offences against intellectual and industrial property,2,41-64,F,5,f,t,0.172414,
