ine_code,year,crime_code,crime_count
28127,2022,TOTAL,4411
28130,2022,CONVENTIONAL,1605
28130,2022,HOM_COMPLETED,0
28130,2022,HOM_ATTEMPTED,0
28130,2022,INJURY,9
28130,2022,KIDNAPPING,0
28130,2022,SEXUAL,6
28130,2022,SEXUAL_PENETRATION,1
28130,2022,SEXUAL_OTHER,5
28130,2022,ROBBERY_VIOLENT,53
28130,2022,BURGLARY,61
28130,2022,BURGLARY_DWELLING,34
28130,2022,THEFT,476
28130,2022,VEHICLE_THEFT,57
28130,2022,DRUG_TRAFFICKING,20
28130,2022,OTHER_CONVENTIONAL,923
28130,2022,CYBERCRIME,312
28130,2022,CYBER_FRAUD,284
28130,2022,CYBER_OTHER,28
28130,2022,TOTAL,1917
28134,2022,CONVENTIONAL,3494
28134,2022,HOM_COMPLETED,0
28134,2022,HOM_ATTEMPTED,0
28134,2022,INJURY,22
28134,2022,KIDNAPPING,0
28134,2022,SEXUAL,31
28134,2022,SEXUAL_PENETRATION,6
28134,2022,SEXUAL_OTHER,25
28134,2022,ROBBERY_VIOLENT,80
28134,2022,BURGLARY,151
28134,2022,BURGLARY_DWELLING,94
28134,2022,THEFT,1537
28134,2022,VEHICLE_THEFT,89
28134,2022,DRUG_TRAFFICKING,34
28134,2022,OTHER_CONVENTIONAL,1550
28134,2022,CYBERCRIME,759
28134,2022,CYBER_FRAUD,707
28134,2022,CYBER_OTHER,52
28134,2022,TOTAL,4253
28148,2022,CONVENTIONAL,4771
28148,2022,HOM_COMPLETED,7
28148,2022,HOM_ATTEMPTED,9
28148,2022,INJURY,55
28148,2022,KIDNAPPING,0
28148,2022,SEXUAL,46
28148,2022,SEXUAL_PENETRATION,9
28148,2022,SEXUAL_OTHER,37
28148,2022,ROBBERY_VIOLENT,118
28148,2022,BURGLARY,121
28148,2022,BURGLARY_DWELLING,74
28148,2022,THEFT,1667
28148,2022,VEHICLE_THEFT,107
28148,2022,DRUG_TRAFFICKING,64
28148,2022,OTHER_CONVENTIONAL,2577
28148,2022,CYBERCRIME,947
28148,2022,CYBER_FRAUD,876
28148,2022,CYBER_OTHER,71
28148,2022,TOTAL,5718
28152,2022,CONVENTIONAL,893
28152,2022,HOM_COMPLETED,0
28152,2022,HOM_ATTEMPTED,1
28152,2022,INJURY,13
28152,2022,KIDNAPPING,0
28152,2022,SEXUAL,4
28152,2022,SEXUAL_PENETRATION,1
28152,2022,SEXUAL_OTHER,3
28152,2022,ROBBERY_VIOLENT,30
28152,2022,BURGLARY,75
28152,2022,BURGLARY_DWELLING,66
28152,2022,THEFT,286
28152,2022,VEHICLE_THEFT,6
28152,2022,DRUG_TRAFFICKING,1
28152,2022,OTHER_CONVENTIONAL,477
28152,2022,CYBERCRIME,273
28152,2022,CYBER_FRAUD,227
28152,2022,CYBER_OTHER,46
28152,2022,TOTAL,1166
28903,2022,CONVENTIONAL,1151
28903,2022,HOM_COMPLETED,0
28903,2022,HOM_ATTEMPTED,0
28903,2022,INJURY,22
28903,2022,KIDNAPPING,0
28903,2022,SEXUAL,8
28903,2022,SEXUAL_PENETRATION,4
28903,2022,SEXUAL_OTHER,4
28903,2022,ROBBERY_VIOLENT,35
28903,2022,BURGLARY,65
28903,2022,BURGLARY_DWELLING,50
28903,2022,THEFT,426
28903,2022,VEHICLE_THEFT,8
28903,2022,DRUG_TRAFFICKING,1
28903,2022,OTHER_CONVENTIONAL,586
28903,2022,CYBERCRIME,325
28903,2022,CYBER_FRAUD,310
28903,2022,CYBER_OTHER,15
28903,2022,TOTAL,1476
28161,2022,CONVENTIONAL,3001
28161,2022,HOM_COMPLETED,0
28161,2022,HOM_ATTEMPTED,1
28161,2022,INJURY,65
28161,2022,KIDNAPPING,0
28161,2022,SEXUAL,27
28161,2022,SEXUAL_PENETRATION,4
28161,2022,SEXUAL_OTHER,23
28161,2022,ROBBERY_VIOLENT,77
28161,2022,BURGLARY,119
28161,2022,BURGLARY_DWELLING,72
28161,2022,THEFT,830
28161,2022,VEHICLE_THEFT,46
28161,2022,DRUG_TRAFFICKING,18
28161,2022,OTHER_CONVENTIONAL,1818
28161,2022,CYBERCRIME,747
28161,2022,CYBER_FRAUD,641
28161,2022,CYBER_OTHER,106
28161,2022,TOTAL,3748
28176,2022,CONVENTIONAL,947
28176,2022,HOM_COMPLETED,0
28176,2022,HOM_ATTEMPTED,1
28176,2022,INJURY,4
28176,2022,KIDNAPPING,0
28176,2022,SEXUAL,11
28176,2022,SEXUAL_PENETRATION,0
28176,2022,SEXUAL_OTHER,11
28176,2022,ROBBERY_VIOLENT,15
28176,2022,BURGLARY,68
28176,2022,BURGLARY_DWELLING,63
28176,2022,THEFT,320
28176,2022,VEHICLE_THEFT,6
28176,2022,DRUG_TRAFFICKING,3
28176,2022,OTHER_CONVENTIONAL,519
28176,2022,CYBERCRIME,190
28176,2022,CYBER_FRAUD,166
28176,2022,CYBER_OTHER,24
28176,2022,TOTAL,1137
28181,2022,CONVENTIONAL,1136
28181,2022,HOM_COMPLETED,0
28181,2022,HOM_ATTEMPTED,0
28181,2022,INJURY,8
28181,2022,KIDNAPPING,0
28181,2022,SEXUAL,13
28181,2022,SEXUAL_PENETRATION,6
28181,2022,SEXUAL_OTHER,7
28181,2022,ROBBERY_VIOLENT,49
28181,2022,BURGLARY,100
28181,2022,BURGLARY_DWELLING,82
28181,2022,THEFT,320
28181,2022,VEHICLE_THEFT,8
28181,2022,DRUG_TRAFFICKING,4
28181,2022,OTHER_CONVENTIONAL,634
28181,2022,CYBERCRIME,268
28181,2022,CYBER_FRAUD,225
28181,2022,CYBER_OTHER,43
28181,2022,TOTAL,1404
28005,2023,CONVENTIONAL,7277
28005,2023,HOM_COMPLETED,1
28005,2023,HOM_ATTEMPTED,7
28005,2023,INJURY,86
28005,2023,KIDNAPPING,0
28005,2023,SEXUAL,61
28005,2023,SEXUAL_PENETRATION,8
28005,2023,SEXUAL_OTHER,53
28005,2023,ROBBERY_VIOLENT,190
28005,2023,BURGLARY,265
28005,2023,BURGLARY_DWELLING,136
28005,2023,THEFT,2347
28005,2023,VEHICLE_THEFT,245
28005,2023,DRUG_TRAFFICKING,64
28005,2023,OTHER_CONVENTIONAL,4011
28005,2023,CYBERCRIME,2508
28005,2023,CYBER_FRAUD,2171
28005,2023,CYBER_OTHER,337
28005,2023,TOTAL,9785
28006,2023,CONVENTIONAL,4029
28006,2023,HOM_COMPLETED,2
28006,2023,HOM_ATTEMPTED,1
28006,2023,INJURY,41
28006,2023,KIDNAPPING,0
28006,2023,SEXUAL,52
28006,2023,SEXUAL_PENETRATION,12
28006,2023,SEXUAL_OTHER,40
28006,2023,ROBBERY_VIOLENT,81
28006,2023,BURGLARY,209
28006,2023,BURGLARY_DWELLING,136
28006,2023,THEFT,1171
28006,2023,VEHICLE_THEFT,157
28006,2023,DRUG_TRAFFICKING,60
28006,2023,OTHER_CONVENTIONAL,2255
28006,2023,CYBERCRIME,1187
28006,2023,CYBER_FRAUD,1070
28006,2023,CYBER_OTHER,117
28006,2023,TOTAL,5216
28007,2023,CONVENTIONAL,5940
28007,2023,HOM_COMPLETED,0
28007,2023,HOM_ATTEMPTED,3
28007,2023,INJURY,46
28007,2023,KIDNAPPING,0
28007,2023,SEXUAL,33
28007,2023,SEXUAL_PENETRATION,4
28007,2023,SEXUAL_OTHER,29
28007,2023,ROBBERY_VIOLENT,197
28007,2023,BURGLARY,188
28007,2023,BURGLARY_DWELLING,115
28007,2023,THEFT,2512
28007,2023,VEHICLE_THEFT,151
28007,2023,DRUG_TRAFFICKING,39
28007,2023,OTHER_CONVENTIONAL,2771
28007,2023,CYBERCRIME,1639
28007,2023,CYBER_FRAUD,1454
28007,2023,CYBER_OTHER,185
28007,2023,TOTAL,7579
28009,2023,CONVENTIONAL,625
28009,2023,HOM_COMPLETED,0
28009,2023,HOM_ATTEMPTED,0
28009,2023,INJURY,5
28009,2023,KIDNAPPING,0
28009,2023,SEXUAL,7
28009,2023,SEXUAL_PENETRATION,3
28009,2023,SEXUAL_OTHER,4
28009,2023,ROBBERY_VIOLENT,10
28009,2023,BURGLARY,85
28009,2023,BURGLARY_DWELLING,67
28009,2023,THEFT,138
28009,2023,VEHICLE_THEFT,10
28009,2023,DRUG_TRAFFICKING,2
28009,2023,OTHER_CONVENTIONAL,368
28009,2023,CYBERCRIME,294
28009,2023,CYBER_FRAUD,268
28009,2023,CYBER_OTHER,26
28009,2023,TOTAL,919
28013,2023,CONVENTIONAL,2221
28013,2023,HOM_COMPLETED,1
28013,2023,HOM_ATTEMPTED,2
28013,2023,INJURY,10
28013,2023,KIDNAPPING,0
28013,2023,SEXUAL,15
28013,2023,SEXUAL_PENETRATION,2
28013,2023,SEXUAL_OTHER,13
28013,2023,ROBBERY_VIOLENT,46
28013,2023,BURGLARY,121
28013,2023,BURGLARY_DWELLING,76
28013,2023,THEFT,632
28013,2023,VEHICLE_THEFT,39
28013,2023,DRUG_TRAFFICKING,17
28013,2023,OTHER_CONVENTIONAL,1338
28013,2023,CYBERCRIME,637
28013,2023,CYBER_FRAUD,590
28013,2023,CYBER_OTHER,47
28013,2023,TOTAL,2858
28014,2023,CONVENTIONAL,2942
28014,2023,HOM_COMPLETED,0
28014,2023,HOM_ATTEMPTED,1
28014,2023,INJURY,34
28014,2023,KIDNAPPING,0
28014,2023,SEXUAL,34
28014,2023,SEXUAL_PENETRATION,5
28014,2023,SEXUAL_OTHER,29
28014,2023,ROBBERY_VIOLENT,116
28014,2023,BURGLARY,181
28014,2023,BURGLARY_DWELLING,116
28014,2023,THEFT,973
28014,2023,VEHICLE_THEFT,29
28014,2023,DRUG_TRAFFICKING,30
28014,2023,OTHER_CONVENTIONAL,1544
28014,2023,CYBERCRIME,758
28014,2023,CYBER_FRAUD,668
28014,2023,CYBER_OTHER,90
28014,2023,TOTAL,3700
28015,2023,CONVENTIONAL,2339
28015,2023,HOM_COMPLETED,0
28015,2023,HOM_ATTEMPTED,0
28015,2023,INJURY,25
28015,2023,KIDNAPPING,4
28015,2023,SEXUAL,8
28015,2023,SEXUAL_PENETRATION,0
28015,2023,SEXUAL_OTHER,8
28015,2023,ROBBERY_VIOLENT,30
28015,2023,BURGLARY,91
28015,2023,BURGLARY_DWELLING,73
28015,2023,THEFT,1290
28015,2023,VEHICLE_THEFT,58
28015,2023,DRUG_TRAFFICKING,7
28015,2023,OTHER_CONVENTIONAL,826
28015,2023,CYBERCRIME,583
28015,2023,CYBER_FRAUD,510
28015,2023,CYBER_OTHER,73
28015,2023,TOTAL,2922
28022,2023,CONVENTIONAL,1502
28022,2023,HOM_COMPLETED,0
28022,2023,HOM_ATTEMPTED,1
28022,2023,INJURY,24
28022,2023,KIDNAPPING,0
28022,2023,SEXUAL,20
28022,2023,SEXUAL_PENETRATION,4
28022,2023,SEXUAL_OTHER,16
28022,2023,ROBBERY_VIOLENT,20
28022,2023,BURGLARY,169
28022,2023,BURGLARY_DWELLING,139
28022,2023,THEFT,406
28022,2023,VEHICLE_THEFT,12
28022,2023,DRUG_TRAFFICKING,7
28022,2023,OTHER_CONVENTIONAL,843
28022,2023,CYBERCRIME,957
28022,2023,CYBER_FRAUD,859
28022,2023,CYBER_OTHER,98
28022,2023,TOTAL,2459
28040,2023,CONVENTIONAL,1141
28040,2023,HOM_COMPLETED,0
28040,2023,HOM_ATTEMPTED,2
28040,2023,INJURY,22
28040,2023,KIDNAPPING,0
28040,2023,SEXUAL,17
28040,2023,SEXUAL_PENETRATION,2
28040,2023,SEXUAL_OTHER,15
28040,2023,ROBBERY_VIOLENT,46
28040,2023,BURGLARY,106
28040,2023,BURGLARY_DWELLING,67
28040,2023,THEFT,229
28040,2023,VEHICLE_THEFT,19
28040,2023,DRUG_TRAFFICKING,9
28040,2023,OTHER_CONVENTIONAL,691
28040,2023,CYBERCRIME,333
28040,2023,CYBER_FRAUD,288
28040,2023,CYBER_OTHER,45
28040,2023,TOTAL,1474
28047,2023,CONVENTIONAL,2631
28047,2023,HOM_COMPLETED,0
28047,2023,HOM_ATTEMPTED,1
28047,2023,INJURY,42
28047,2023,KIDNAPPING,0
28047,2023,SEXUAL,33
28047,2023,SEXUAL_PENETRATION,5
28047,2023,SEXUAL_OTHER,28
28047,2023,ROBBERY_VIOLENT,72
28047,2023,BURGLARY,157
28047,2023,BURGLARY_DWELLING,86
28047,2023,THEFT,746
28047,2023,VEHICLE_THEFT,21
28047,2023,DRUG_TRAFFICKING,9
28047,2023,OTHER_CONVENTIONAL,1550
28047,2023,CYBERCRIME,483
28047,2023,CYBER_FRAUD,385
28047,2023,CYBER_OTHER,98
28047,2023,TOTAL,3114
28045,2023,CONVENTIONAL,1924
28045,2023,HOM_COMPLETED,0
28045,2023,HOM_ATTEMPTED,2
28045,2023,INJURY,31
28045,2023,KIDNAPPING,0
28045,2023,SEXUAL,19
28045,2023,SEXUAL_PENETRATION,0
28045,2023,SEXUAL_OTHER,19
28045,2023,ROBBERY_VIOLENT,48
28045,2023,BURGLARY,124
28045,2023,BURGLARY_DWELLING,92
28045,2023,THEFT,569
28045,2023,VEHICLE_THEFT,14
28045,2023,DRUG_TRAFFICKING,8
28045,2023,OTHER_CONVENTIONAL,1109
28045,2023,CYBERCRIME,546
28045,2023,CYBER_FRAUD,519
28045,2023,CYBER_OTHER,27
28045,2023,TOTAL,2470
28049,2023,CONVENTIONAL,2669
28049,2023,HOM_COMPLETED,0
28049,2023,HOM_ATTEMPTED,0
28049,2023,INJURY,17
28049,2023,KIDNAPPING,0
28049,2023,SEXUAL,19
28049,2023,SEXUAL_PENETRATION,2
28049,2023,SEXUAL_OTHER,17
28049,2023,ROBBERY_VIOLENT,56
28049,2023,BURGLARY,164
28049,2023,BURGLARY_DWELLING,68
28049,2023,THEFT,908
28049,2023,VEHICLE_THEFT,82
28049,2023,DRUG_TRAFFICKING,30
28049,2023,OTHER_CONVENTIONAL,1393
28049,2023,CYBERCRIME,719
28049,2023,CYBER_FRAUD,691
28049,2023,CYBER_OTHER,28
28049,2023,TOTAL,3388
28058,2023,CONVENTIONAL,4746
28058,2023,HOM_COMPLETED,1
28058,2023,HOM_ATTEMPTED,2
28058,2023,INJURY,24
28058,2023,KIDNAPPING,0
28058,2023,SEXUAL,42
28058,2023,SEXUAL_PENETRATION,17
28058,2023,SEXUAL_OTHER,25
28058,2023,ROBBERY_VIOLENT,186
28058,2023,BURGLARY,213
28058,2023,BURGLARY_DWELLING,113
28058,2023,THEFT,1508
28058,2023,VEHICLE_THEFT,249
28058,2023,DRUG_TRAFFICKING,51
28058,2023,OTHER_CONVENTIONAL,2470
28058,2023,CYBERCRIME,1307
28058,2023,CYBER_FRAUD,1240
28058,2023,CYBER_OTHER,67
28058,2023,TOTAL,6053
28061,2023,CONVENTIONAL,1389
28061,2023,HOM_COMPLETED,0
28061,2023,HOM_ATTEMPTED,0
28061,2023,INJURY,46
28061,2023,KIDNAPPING,0
28061,2023,SEXUAL,20
28061,2023,SEXUAL_PENETRATION,5
28061,2023,SEXUAL_OTHER,15
28061,2023,ROBBERY_VIOLENT,27
28061,2023,BURGLARY,132
28061,2023,BURGLARY_DWELLING,115
28061,2023,THEFT,208
28061,2023,VEHICLE_THEFT,8
28061,2023,DRUG_TRAFFICKING,9
28061,2023,OTHER_CONVENTIONAL,939
28061,2023,CYBERCRIME,533
28061,2023,CYBER_FRAUD,442
28061,2023,CYBER_OTHER,91
28061,2023,TOTAL,1922
28065,2023,CONVENTIONAL,7193
28065,2023,HOM_COMPLETED,1
28065,2023,HOM_ATTEMPTED,0
28065,2023,INJURY,36
28065,2023,KIDNAPPING,0
28065,2023,SEXUAL,66
28065,2023,SEXUAL_PENETRATION,13
28065,2023,SEXUAL_OTHER,53
28065,2023,ROBBERY_VIOLENT,259
28065,2023,BURGLARY,275
28065,2023,BURGLARY_DWELLING,129
28065,2023,THEFT,2420
28065,2023,VEHICLE_THEFT,266
28065,2023,DRUG_TRAFFICKING,32
28065,2023,OTHER_CONVENTIONAL,3838
28065,2023,CYBERCRIME,1919
28065,2023,CYBER_FRAUD,1813
28065,2023,CYBER_OTHER,106
28065,2023,TOTAL,9112
28074,2023,CONVENTIONAL,7837
28074,2023,HOM_COMPLETED,0
28074,2023,HOM_ATTEMPTED,2
28074,2023,INJURY,55
28074,2023,KIDNAPPING,2
28074,2023,SEXUAL,83
28074,2023,SEXUAL_PENETRATION,22
28074,2023,SEXUAL_OTHER,61
28074,2023,ROBBERY_VIOLENT,249
28074,2023,BURGLARY,325
28074,2023,BURGLARY_DWELLING,167
28074,2023,THEFT,3195
28074,2023,VEHICLE_THEFT,287
28074,2023,DRUG_TRAFFICKING,49
28074,2023,OTHER_CONVENTIONAL,3590
28074,2023,CYBERCRIME,1120
28074,2023,CYBER_FRAUD,997
28074,2023,CYBER_OTHER,123
28074,2023,TOTAL,8957
28079,2023,CONVENTIONAL,207817
28079,2023,HOM_COMPLETED,23
28079,2023,HOM_ATTEMPTED,119
28079,2023,INJURY,1838
28079,2023,KIDNAPPING,10
28079,2023,SEXUAL,1676
28079,2023,SEXUAL_PENETRATION,412
28079,2023,SEXUAL_OTHER,1264
28079,2023,ROBBERY_VIOLENT,8883
28079,2023,BURGLARY,7380
28079,2023,BURGLARY_DWELLING,4586
28079,2023,THEFT,88516
28079,2023,VEHICLE_THEFT,4039
28079,2023,DRUG_TRAFFICKING,2478
28079,2023,OTHER_CONVENTIONAL,92855
28079,2023,CYBERCRIME,40686
28079,2023,CYBER_FRAUD,37277
28079,2023,CYBER_OTHER,3409
28079,2023,TOTAL,248503
28080,2023,CONVENTIONAL,3355
28080,2023,HOM_COMPLETED,0
28080,2023,HOM_ATTEMPTED,0
28080,2023,INJURY,55
28080,2023,KIDNAPPING,0
28080,2023,SEXUAL,31
28080,2023,SEXUAL_PENETRATION,3
28080,2023,SEXUAL_OTHER,28
28080,2023,ROBBERY_VIOLENT,53
28080,2023,BURGLARY,184
28080,2023,BURGLARY_DWELLING,112
28080,2023,THEFT,1214
28080,2023,VEHICLE_THEFT,69
28080,2023,DRUG_TRAFFICKING,15
28080,2023,OTHER_CONVENTIONAL,1734
28080,2023,CYBERCRIME,1292
28080,2023,CYBER_FRAUD,1157
28080,2023,CYBER_OTHER,135
28080,2023,TOTAL,4647
28084,2023,CONVENTIONAL,1084
28084,2023,HOM_COMPLETED,1
28084,2023,HOM_ATTEMPTED,1
28084,2023,INJURY,17
28084,2023,KIDNAPPING,1
28084,2023,SEXUAL,9
28084,2023,SEXUAL_PENETRATION,1
28084,2023,SEXUAL_OTHER,8
28084,2023,ROBBERY_VIOLENT,17
28084,2023,BURGLARY,56
28084,2023,BURGLARY_DWELLING,34
28084,2023,THEFT,205
28084,2023,VEHICLE_THEFT,25
28084,2023,DRUG_TRAFFICKING,11
28084,2023,OTHER_CONVENTIONAL,741
28084,2023,CYBERCRIME,354
28084,2023,CYBER_FRAUD,323
28084,2023,CYBER_OTHER,31
28084,2023,TOTAL,1438
28092,2023,CONVENTIONAL,6441
28092,2023,HOM_COMPLETED,2
28092,2023,HOM_ATTEMPTED,5
28092,2023,INJURY,55
28092,2023,KIDNAPPING,0
28092,2023,SEXUAL,54
28092,2023,SEXUAL_PENETRATION,21
28092,2023,SEXUAL_OTHER,33
28092,2023,ROBBERY_VIOLENT,217
28092,2023,BURGLARY,329
28092,2023,BURGLARY_DWELLING,219
28092,2023,THEFT,1779
28092,2023,VEHICLE_THEFT,207
28092,2023,DRUG_TRAFFICKING,57
28092,2023,OTHER_CONVENTIONAL,3736
28092,2023,CYBERCRIME,2242
28092,2023,CYBER_FRAUD,2072
28092,2023,CYBER_OTHER,170
28092,2023,TOTAL,8683
28096,2023,CONVENTIONAL,1076
28096,2023,HOM_COMPLETED,0
28096,2023,HOM_ATTEMPTED,1
28096,2023,INJURY,13
28096,2023,KIDNAPPING,0
28096,2023,SEXUAL,17
28096,2023,SEXUAL_PENETRATION,1
28096,2023,SEXUAL_OTHER,16
28096,2023,ROBBERY_VIOLENT,14
28096,2023,BURGLARY,55
28096,2023,BURGLARY_DWELLING,45
28096,2023,THEFT,237
28096,2023,VEHICLE_THEFT,37
28096,2023,DRUG_TRAFFICKING,13
28096,2023,OTHER_CONVENTIONAL,689
28096,2023,CYBERCRIME,482
28096,2023,CYBER_FRAUD,417
28096,2023,CYBER_OTHER,65
28096,2023,TOTAL,1558
28104,2023,CONVENTIONAL,652
28104,2023,HOM_COMPLETED,0
28104,2023,HOM_ATTEMPTED,0
28104,2023,INJURY,7
28104,2023,KIDNAPPING,0
28104,2023,SEXUAL,16
28104,2023,SEXUAL_PENETRATION,1
28104,2023,SEXUAL_OTHER,15
28104,2023,ROBBERY_VIOLENT,14
28104,2023,BURGLARY,67
28104,2023,BURGLARY_DWELLING,46
28104,2023,THEFT,119
28104,2023,VEHICLE_THEFT,27
28104,2023,DRUG_TRAFFICKING,4
28104,2023,OTHER_CONVENTIONAL,398
28104,2023,CYBERCRIME,443
28104,2023,CYBER_FRAUD,381
28104,2023,CYBER_OTHER,62
28104,2023,TOTAL,1095
28106,2023,CONVENTIONAL,5373
28106,2023,HOM_COMPLETED,0
28106,2023,HOM_ATTEMPTED,3
28106,2023,INJURY,42
28106,2023,KIDNAPPING,0
28106,2023,SEXUAL,40
28106,2023,SEXUAL_PENETRATION,14
28106,2023,SEXUAL_OTHER,26
28106,2023,ROBBERY_VIOLENT,273
28106,2023,BURGLARY,173
28106,2023,BURGLARY_DWELLING,68
28106,2023,THEFT,1634
28106,2023,VEHICLE_THEFT,85
28106,2023,DRUG_TRAFFICKING,25
28106,2023,OTHER_CONVENTIONAL,3098
28106,2023,CYBERCRIME,1154
28106,2023,CYBER_FRAUD,1098
28106,2023,CYBER_OTHER,56
28106,2023,TOTAL,6527
28113,2023,CONVENTIONAL,2357
28113,2023,HOM_COMPLETED,0
28113,2023,HOM_ATTEMPTED,3
28113,2023,INJURY,33
28113,2023,KIDNAPPING,0
28113,2023,SEXUAL,21
28113,2023,SEXUAL_PENETRATION,5
28113,2023,SEXUAL_OTHER,16
28113,2023,ROBBERY_VIOLENT,46
28113,2023,BURGLARY,123
28113,2023,BURGLARY_DWELLING,83
28113,2023,THEFT,786
28113,2023,VEHICLE_THEFT,17
28113,2023,DRUG_TRAFFICKING,20
28113,2023,OTHER_CONVENTIONAL,1308
28113,2023,CYBERCRIME,745
28113,2023,CYBER_FRAUD,670
28113,2023,CYBER_OTHER,75
28113,2023,TOTAL,3102
28115,2023,CONVENTIONAL,1923
28115,2023,HOM_COMPLETED,0
28115,2023,HOM_ATTEMPTED,0
28115,2023,INJURY,23
28115,2023,KIDNAPPING,0
28115,2023,SEXUAL,13
28115,2023,SEXUAL_PENETRATION,4
28115,2023,SEXUAL_OTHER,9
28115,2023,ROBBERY_VIOLENT,33
28115,2023,BURGLARY,106
28115,2023,BURGLARY_DWELLING,86
28115,2023,THEFT,711
28115,2023,VEHICLE_THEFT,70
28115,2023,DRUG_TRAFFICKING,21
28115,2023,OTHER_CONVENTIONAL,946
28115,2023,CYBERCRIME,489
28115,2023,CYBER_FRAUD,439
28115,2023,CYBER_OTHER,50
28115,2023,TOTAL,2412
28123,2023,CONVENTIONAL,4328
28123,2023,HOM_COMPLETED,0
28123,2023,HOM_ATTEMPTED,1
28123,2023,INJURY,62
28123,2023,KIDNAPPING,0
28123,2023,SEXUAL,28
28123,2023,SEXUAL_PENETRATION,7
28123,2023,SEXUAL_OTHER,21
28123,2023,ROBBERY_VIOLENT,136
28123,2023,BURGLARY,381
28123,2023,BURGLARY_DWELLING,257
28123,2023,THEFT,1830
28123,2023,VEHICLE_THEFT,54
28123,2023,DRUG_TRAFFICKING,17
28123,2023,OTHER_CONVENTIONAL,1819
28123,2023,CYBERCRIME,1452
28123,2023,CYBER_FRAUD,1357
28123,2023,CYBER_OTHER,95
28123,2023,TOTAL,5780
28127,2023,CONVENTIONAL,3210
28127,2023,HOM_COMPLETED,0
28127,2023,HOM_ATTEMPTED,2
28127,2023,INJURY,58
28127,2023,KIDNAPPING,0
28127,2023,SEXUAL,28
28127,2023,SEXUAL_PENETRATION,5
28127,2023,SEXUAL_OTHER,23
28127,2023,ROBBERY_VIOLENT,93
28127,2023,BURGLARY,216
28127,2023,BURGLARY_DWELLING,173
28127,2023,THEFT,1321
28127,2023,VEHICLE_THEFT,34
28127,2023,DRUG_TRAFFICKING,8
28127,2023,OTHER_CONVENTIONAL,1450
28127,2023,CYBERCRIME,1554
28127,2023,CYBER_FRAUD,1380
28127,2023,CYBER_OTHER,174
28127,2023,TOTAL,4764
28130,2023,CONVENTIONAL,1483
28130,2023,HOM_COMPLETED,0
28130,2023,HOM_ATTEMPTED,0
28130,2023,INJURY,9
28130,2023,KIDNAPPING,0
28130,2023,SEXUAL,7
28130,2023,SEXUAL_PENETRATION,2
28130,2023,SEXUAL_OTHER,5
28130,2023,ROBBERY_VIOLENT,49
28130,2023,BURGLARY,31
28130,2023,BURGLARY_DWELLING,11
28130,2023,THEFT,515
28130,2023,VEHICLE_THEFT,67
28130,2023,DRUG_TRAFFICKING,7
28130,2023,OTHER_CONVENTIONAL,798
28130,2023,CYBERCRIME,350
28130,2023,CYBER_FRAUD,324
28130,2023,CYBER_OTHER,26
28130,2023,TOTAL,1833
28134,2023,CONVENTIONAL,3646
28134,2023,HOM_COMPLETED,0
28134,2023,HOM_ATTEMPTED,2
28134,2023,INJURY,33
28134,2023,KIDNAPPING,0
28134,2023,SEXUAL,21
28134,2023,SEXUAL_PENETRATION,3
28134,2023,SEXUAL_OTHER,18
28134,2023,ROBBERY_VIOLENT,73
28134,2023,BURGLARY,162
28134,2023,BURGLARY_DWELLING,103
28134,2023,THEFT,1509
28134,2023,VEHICLE_THEFT,77
28134,2023,DRUG_TRAFFICKING,25
28134,2023,OTHER_CONVENTIONAL,1744
28134,2023,CYBERCRIME,818
28134,2023,CYBER_FRAUD,749
28134,2023,CYBER_OTHER,69
28134,2023,TOTAL,4464
28132,2023,CONVENTIONAL,653
28132,2023,HOM_COMPLETED,0
28132,2023,HOM_ATTEMPTED,0
28132,2023,INJURY,9
28132,2023,KIDNAPPING,0
28132,2023,SEXUAL,6
28132,2023,SEXUAL_PENETRATION,0
28132,2023,SEXUAL_OTHER,6
28132,2023,ROBBERY_VIOLENT,9
28132,2023,BURGLARY,26
28132,2023,BURGLARY_DWELLING,16
28132,2023,THEFT,185
28132,2023,VEHICLE_THEFT,7
28132,2023,DRUG_TRAFFICKING,5
28132,2023,OTHER_CONVENTIONAL,406
28132,2023,CYBERCRIME,242
28132,2023,CYBER_FRAUD,216
28132,2023,CYBER_OTHER,26
28132,2023,TOTAL,895
28148,2023,CONVENTIONAL,4485
28148,2023,HOM_COMPLETED,0
28148,2023,HOM_ATTEMPTED,3
28148,2023,INJURY,49
28148,2023,KIDNAPPING,0
28148,2023,SEXUAL,37
28148,2023,SEXUAL_PENETRATION,15
28148,2023,SEXUAL_OTHER,22
28148,2023,ROBBERY_VIOLENT,108
28148,2023,BURGLARY,116
28148,2023,BURGLARY_DWELLING,71
28148,2023,THEFT,1615
28148,2023,VEHICLE_THEFT,95
28148,2023,DRUG_TRAFFICKING,48
28148,2023,OTHER_CONVENTIONAL,2414
28148,2023,CYBERCRIME,964
28148,2023,CYBER_FRAUD,859
28148,2023,CYBER_OTHER,105
28148,2023,TOTAL,5449
28152,2023,CONVENTIONAL,859
28152,2023,HOM_COMPLETED,0
28152,2023,HOM_ATTEMPTED,0
28152,2023,INJURY,14
28152,2023,KIDNAPPING,0
28152,2023,SEXUAL,11
28152,2023,SEXUAL_PENETRATION,1
28152,2023,SEXUAL_OTHER,10
28152,2023,ROBBERY_VIOLENT,15
28152,2023,BURGLARY,91
28152,2023,BURGLARY_DWELLING,77
